2026-07-30 23:26:41,531 : INFO : Running Process Information
2026-07-30 23:26:41,608 : INFO : Name : Code.exe | PID : 16160 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,608 : INFO : Name : Code.exe | PID : 16536 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,609 : INFO : Name : svchost.exe | PID : 16584 | User : None
2026-07-30 23:26:41,609 : INFO : Name : Code.exe | PID : 16892 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,609 : INFO : Name : svchost.exe | PID : 16940 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,609 : INFO : Name : OneDrive.exe | PID : 16980 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,609 : INFO : Name : RuntimeBroker.exe | PID : 17088 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,610 : INFO : Name : FileCoAuth.exe | PID : 17116 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,610 : INFO : Name : powershell.exe | PID : 17576 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,610 : INFO : Name : svchost.exe | PID : 17620 | User : None
2026-07-30 23:26:41,610 : INFO : Name : sihost.exe | PID : 17648 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,610 : INFO : Name : Dell.Connected.Service.Delivery.exe | PID : 17776 | User : None
2026-07-30 23:26:41,611 : INFO : Name : ShellHost.exe | PID : 17836 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,611 : INFO : Name : svchost.exe | PID : 17840 | User : None
2026-07-30 23:26:41,611 : INFO : Name : msedgewebview2.exe | PID : 17916 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,611 : INFO : Name : conhost.exe | PID : 18136 | User : None
2026-07-30 23:26:41,611 : INFO : Name : SystemSettings.exe | PID : 18156 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,612 : INFO : Name : svchost.exe | PID : 18520 | User : None
2026-07-30 23:26:41,612 : INFO : Name : MoUsoCoreWorker.exe | PID : 18696 | User : None
